Data,Label
"Assumption: Either the lamp is defective or the bulb is burned out. Assumption: The bulb is not burned out. Hypothesis: Therefore, the lamp is defective.",1
"Assumption: Either it will rain tomorrow or it will be sunny. Assumption: It will not rain tomorrow. Hypothesis: Therefore, it will be sunny.",1
"Assumption: The building will be either too tall or too short. Assumption: The building will not be too short. Hypothesis: Therefore, the building will be too tall.",1
"Assumption: The patient will either recover or die. Assumption: The patient will not recover. Hypothesis: Therefore, the patient will die.",1
"Assumption: John is either at home or at the library. Assumption: John is not at home. Hypothesis: Therefore, John is at the library.",1
"Assumption: Cows either graze in the meadow or drink from the stream. Assumption: Cows are not grazing in the meadow. Hypothesis: Therefore, the cows are drinking from the stream.",1
"Assumption: Either John is taller than Average Joe or Average Joe is taller than John. Assumption: John is not taller than Average Joe. Hypothesis: Therefore, Average Joe is taller than John.",1
"Assumption: I will either study for the exam or go to the party. Assumption: I am not going to the party. Hypothesis: Therefore, I am studying for the exam.",1
"Assumption: Either I am telling the truth or I am lying. Assumption: I am not lying. Hypothesis: Therefore, I am telling the truth.",1
"Assumption: Either I will get an A on the exam or I will fail. Assumption: I will not fail. Hypothesis: Therefore, I will get an A on the exam.",1
"Assumption: Either the conference will be in Seattle or it will be in Los Angeles. Assumption: It is not the case that the conference will be in Seattle. Hypothesis: Therefore, the conference will be in Los Angeles.",1
"Assumption: Either the moon is made of green cheese or it is made of yellow cheese. Assumption: It is not the case that the moon is made of green cheese. Hypothesis: Therefore, the moon is made of yellow cheese.",1
"Assumption: Either the moon orbits around Earth or it  orbits around Mars. Assumption: It is not the case that the moon orbits around Mars. Hypothesis: Therefore, the moon does not orbit around Earth.",0
"Assumption: Either the moon is a natural satellite of Earth or it is a man made satellite of Earth. Assumption: It is not the case that the moon is a man made satellite of Earth. Hypothesis: Therefore, the moon is not a natural satellite of Earth.",0
"Assumption: Either Mars is habitable or it has no water. Assumption: It is not the case that Mars is habitable. Hypothesis: Therefore, it has lots of water",0
"Assumption: Either the moon is in the solar system or it is an alien heavenly body. Assumption: It is not the case that the moon is an alien heavenly body. Hypothesis: Therefore, the moon is not in the solar system.",0
"Assumption: Either Clinton was the 42nd president of the United States or Bush was the 42nd president of the United States. Assumption: Bush was not the 42nd president of the United States. Hypothesis: Therefore, Clinton was the 42nd president of the United States.",1
"Assumption: Either the capital of Australia is Sydney or it is Canberra. Assumption: It is not the case that the capital of Australia is Sydney. Hypothesis: Therefore, it is the case that the capital of Australia is Sydney.",0
"Assumption: Either there is intelligent life on other planets or there is not. Assumption: It is not the case that there is intelligent life on other planets. Hypothesis: Therefore, it is the case that there is not intelligent life on other planets.",1
"Assumption: Either Phoenix is a city in Arizona or it is in California. Assumption: It is not the case that Phoenix is a city in California. Hypothesis: Therefore, it is the case that Phoenix is a city in California.",0
"Assumption: The butler did it or the maid did it. Assumption: The butler didn't do it. Hypothesis: Therefore, the maid did it.",1
"Assumption: The thief stole the painting or the maid stole the painting. Assumption: The thief didn't steal the painting. Hypothesis: Therefore, the maid stole the painting.",1
"Assumption: The doctor is either in the office or in the hospital. Assumption: The doctor is not in the office. Hypothesis: Therefore, the doctor is in the hospital.",1
"Assumption: The waiter is either in the kitchen or in the dining room. Assumption: The waiter is not in the kitchen. Hypothesis: Therefore, the waiter is in the dining room.",1
"Assumption: The man was either bald or had a beard. Assumption: The man wasn't bald. Hypothesis: Therefore, the man had a beard.",1
"Assumption: The gardener watered the plants or the maid watered the plants. Assumption: The gardener didn't water the plants. Hypothesis: Therefore, the maid watered the plants.",1
"Assumption: The butler poured the wine or the maid poured the wine. Assumption: The butler didn't pour the wine. Hypothesis: Therefore, the maid poured the wine.",1
"Assumption: The lamp is broken or the vase is broken. Assumption: The vase isn't broken. Hypothesis: Therefore, the lamp is broken.",1
"Assumption: Either the glass is half full or it is half empty. Assumption: The glass is not half empty. Hypothesis: Therefore, the glass is half full.",1
"Assumption: I will have the steak or the chicken. Assumption: The steak is too expensive. Hypothesis: Therefore, I will have the chicken.",1
"Assumption: Either the moon is round or the moon is a star. Assumption: The moon is not round. Hypothesis: Therefore, the moon has life on it",2
"Assumption: Either there is a God or there is no God. Assumption: It is not the case that there is a God. Hypothesis: Therefore, there are unknown spirits",2
"Assumption: Either men are taller than women or women are taller as men. Assumption: Women are not taller than men. Hypothesis: Therefore, women are as tall as men",2
"Assumption: Either today is Monday or it is Tuesday. Assumption: It is not the case that today is Monday. Hypothesis: Therefore, it is the case that today is Friday.",2
"Assumption: Either I will finish my homework tonight or I will do it tomorrow. Assumption: I am not going to do it tomorrow. Hypothesis: Therefore, I will finish my homework the day after tomorrow.",2
"Assumption: You will take out the trash or you will clean the kitchen. Assumption: You already took out the trash. Hypothesis: Therefore, you will clean the bedroom.",2
"Assumption: John will meet Mary at the party or John will meet Sally at the party. Assumption: John didn't meet Mary at the party. Hypothesis: Therefore, John met Lisa at the party.",2
"Assumption: Either the cat slept through the storm or the cat hid during the storm. Assumption: The cat did not sleep through the storm. Hypothesis: Therefore, the cat hid during the storm.",1
"Assumption: Either time travel is possible or it is a big joke. Assumption: It is not the case that time travel is possible. Hypothesis: Therefore, it is the case that time travel is possible in some places",0
"Assumption: Either ghosts are real or they are fake. Assumption: It is not the case that ghosts are real. Hypothesis: Therefore, it is the case that ghosts are not fake.",0
"Assumption: The cat is either on the mat or in the hat. Assumption: The cat is not on the mat. Hypothesis: Therefore, the cat is in the hat.",1
"Assumption: It will rain tomorrow or snow. Assumption: It will not rain tomorrow. Hypothesis: Therefore, it will snow.",1
"Assumption: Cats are either cute or they're ugly. Assumption: This cat is not cute. Hypothesis: Therefore, this cat is ugly.",1
"Assumption: Either it will rain tomorrow or it won't. Assumption: It won't rain tomorrow. Hypothesis: Therefore, it will rain today.",0
"Assumption: I will either get an A or a B in this class. Assumption: I did not get an A in this class. Hypothesis: Therefore, I got a B in this class.",1
